,coma,puntos,parentesis,word_count,letras,charbyword,concre_media,cant_abstractas
5914,0,1,0,7,31,4.428571428571429,1.9385714285714286,2
759,0,1,0,5,19,3.8,2.206,2
2221,0,1,0,20,95,4.75,1.7175,14
5320,1,2,0,13,59,4.538461538461538,0.8292307692307692,5
3134,0,0,0,5,21,4.2,2.794,2
6121,0,1,0,9,41,4.555555555555555,2.1166666666666667,4
4540,0,0,0,5,17,3.4,2.284,2
6418,0,1,0,7,27,3.857142857142857,1.7585714285714285,4
4997,0,0,0,3,13,4.333333333333333,1.57,1
1591,0,1,0,4,14,3.5,2.6475,1
6809,0,1,0,6,30,5.0,1.3966666666666667,1
311,0,1,0,4,15,3.75,2.52,1
1899,0,1,0,4,14,3.5,2.625,0
1012,0,0,0,5,18,3.6,2.954,1
1517,0,0,0,4,17,4.25,0.0,0
1592,0,0,0,10,36,3.6,2.442,6
2576,0,1,0,9,47,5.222222222222222,2.464444444444444,2
6075,0,1,0,4,26,6.5,0.9175,2
6677,0,1,0,3,17,5.666666666666667,0.6533333333333333,1
3171,0,1,0,8,39,4.875,1.62875,3
1935,1,1,0,9,32,3.5555555555555554,1.9877777777777779,2
3592,0,1,0,4,10,2.5,2.4650000000000003,1
4218,0,1,0,4,13,3.25,1.2725,1
3474,0,1,0,10,53,5.3,1.095,3
2731,0,1,0,7,31,4.428571428571429,1.5042857142857142,2
5103,0,1,0,5,9,1.8,2.096,2
3462,0,1,0,6,22,3.6666666666666665,1.3833333333333335,2
5986,0,1,0,7,22,3.142857142857143,1.7185714285714286,4
5780,4,1,0,24,113,4.708333333333333,1.9883333333333333,7
5064,0,1,0,16,69,4.3125,1.5418749999999999,5
5422,0,1,0,4,17,4.25,0.965,0
4737,0,1,0,4,14,3.5,2.0625,0
1156,0,1,0,3,12,4.0,2.0,1
3383,0,0,0,10,45,4.5,2.186,4
4423,4,1,0,24,99,4.125,1.5662499999999995,9
5909,0,1,0,7,28,4.0,2.1928571428571426,2
3926,0,1,0,8,36,4.5,1.5662500000000001,3
4784,0,0,0,8,39,4.875,2.68625,4
4378,0,1,0,5,20,4.0,1.436,0
3099,1,1,0,11,61,5.545454545454546,1.5463636363636362,3
170,0,1,0,5,18,3.6,2.384,2
4180,0,1,0,12,40,3.3333333333333335,1.7741666666666667,8
5640,0,1,0,7,24,3.4285714285714284,1.0842857142857143,3
5019,0,1,0,10,48,4.8,1.8780000000000001,3
6661,0,1,0,6,25,4.166666666666667,1.1966666666666665,3
2301,0,0,0,6,29,4.833333333333333,1.3183333333333334,1
2509,1,1,0,12,55,4.583333333333333,1.75,5
1499,0,1,0,6,19,3.1666666666666665,1.7083333333333333,1
6795,0,1,0,11,56,5.090909090909091,1.6572727272727272,6
2836,0,1,0,4,15,3.75,2.52,1
4838,0,1,0,6,28,4.666666666666667,1.3183333333333334,1
6669,0,1,0,8,27,3.375,1.15125,3
2622,0,1,0,5,22,4.4,1.54,2
6151,0,1,0,3,14,4.666666666666667,0.0,0
1487,0,1,0,7,26,3.7142857142857144,2.2014285714285715,4
5580,1,1,0,17,90,5.294117647058823,2.1941176470588237,5
5344,1,1,0,14,62,4.428571428571429,1.6021428571428569,7
4217,0,1,0,6,30,5.0,2.2683333333333335,0
3344,0,1,0,6,35,5.833333333333333,1.4083333333333332,2
3279,0,1,0,5,16,3.2,2.8560000000000003,0
959,0,1,0,15,80,5.333333333333333,1.6973333333333331,3
3427,0,1,0,4,15,3.75,1.01,2
81,0,1,0,8,33,4.125,1.86125,4
5456,1,1,0,22,95,4.318181818181818,1.9495454545454542,12
4101,0,1,0,13,59,4.538461538461538,1.943846153846154,6
709,0,1,0,5,26,5.2,2.08,1
1421,0,1,0,6,27,4.5,1.5316666666666665,2
1184,0,1,0,4,17,4.25,2.5025000000000004,1
14,0,1,0,6,26,4.333333333333333,1.6816666666666666,3
5818,0,1,0,4,21,5.25,1.1,1
1721,0,1,0,5,23,4.6,0.604,2
1888,0,1,0,10,39,3.9,1.407,4
740,0,1,0,6,17,2.8333333333333335,1.7866666666666664,4
3274,0,0,0,8,23,2.875,2.12375,3
1722,0,1,0,4,13,3.25,2.495,1
2467,0,1,0,4,24,6.0,1.26,1
1155,0,1,0,3,9,3.0,1.9633333333333336,1
4577,0,1,0,10,52,5.2,0.891,4
6280,0,1,0,4,10,2.5,1.8375000000000001,2
1916,0,1,0,4,15,3.75,2.52,1
6395,1,1,0,17,62,3.6470588235294117,2.331764705882353,6
5557,0,1,0,5,29,5.8,1.434,1
5183,0,1,0,4,9,2.25,1.83,2
5952,0,1,0,5,19,3.8,1.422,1
552,0,1,0,6,21,3.5,2.52,2
5370,2,1,0,11,60,5.454545454545454,1.4454545454545455,3
2324,0,1,0,7,28,4.0,1.1657142857142857,3
2889,0,1,0,4,19,4.75,0.545,1
2908,0,1,0,9,36,4.0,2.248888888888889,4
835,0,1,0,9,43,4.777777777777778,1.3099999999999998,3
5205,0,1,0,5,17,3.4,1.4700000000000002,2
1347,0,0,0,11,49,4.454545454545454,1.9454545454545453,6
6241,0,0,0,11,51,4.636363636363637,1.9527272727272724,3
1865,0,1,0,6,27,4.5,1.6849999999999998,2
3528,0,1,0,10,34,3.4,2.0189999999999997,5
7022,0,1,0,7,28,4.0,1.85,3
5146,0,1,0,5,18,3.6,2.394,2
2727,0,1,0,8,32,4.0,1.84875,3
4497,0,0,0,14,63,4.5,1.9042857142857141,5
6634,0,1,0,4,9,2.25,1.4725000000000001,1
4186,0,1,0,6,23,3.8333333333333335,1.3499999999999999,3
5723,0,1,0,5,22,4.4,2.58,2
3267,0,1,0,9,37,4.111111111111111,1.51,1
6122,3,1,0,13,67,5.153846153846154,1.7884615384615385,6
3173,0,1,0,5,23,4.6,2.604,1
2954,0,1,0,5,15,3.0,1.096,3
1550,0,0,0,4,15,3.75,1.8575,2
7056,0,1,0,6,33,5.5,0.5083333333333333,2
2048,0,1,0,7,27,3.857142857142857,1.7000000000000004,2
2256,0,1,0,8,32,4.0,2.27,2
4365,0,1,0,4,14,3.5,1.595,1
1535,2,1,0,4,14,3.5,0.0,0
5528,0,1,0,16,55,3.4375,2.3975,7
5971,0,0,0,5,17,3.4,2.114,2
3677,0,0,0,14,62,4.428571428571429,1.7635714285714283,4
5290,0,1,0,10,50,5.0,2.4250000000000003,1
658,0,1,0,6,29,4.833333333333333,1.0633333333333335,2
5542,0,1,0,12,58,4.833333333333333,1.4766666666666666,4
681,0,1,0,12,42,3.5,2.4216666666666664,4
6401,0,1,0,11,50,4.545454545454546,1.49,5
7069,0,1,0,4,16,4.0,2.5725,1
3541,2,1,0,21,89,4.238095238095238,1.4947619047619047,10
1016,0,0,0,4,18,4.5,2.265,1
2664,0,1,0,7,28,4.0,1.4257142857142857,2
3819,0,1,0,9,37,4.111111111111111,1.8855555555555554,2
3810,0,1,0,6,22,3.6666666666666665,2.9583333333333335,1
211,0,1,0,4,17,4.25,1.57,1
2814,0,1,0,12,53,4.416666666666667,2.330833333333333,5
2861,1,1,0,12,47,3.9166666666666665,1.4733333333333334,8
1953,0,1,0,6,27,4.5,1.9033333333333333,1
6179,0,1,0,6,18,3.0,2.1700000000000004,3
2098,0,0,0,3,9,3.0,2.3633333333333333,1
1713,0,1,0,8,29,3.625,2.14875,3
1086,0,1,0,6,28,4.666666666666667,2.0833333333333335,3
5485,0,1,0,5,18,3.6,2.368,1
5938,0,1,0,7,26,3.7142857142857144,2.322857142857143,0
5452,0,1,0,10,36,3.6,1.6200000000000003,5
3339,0,1,0,4,24,6.0,0.9175,2
560,0,1,0,7,33,4.714285714285714,1.9185714285714286,2
6626,0,1,0,6,26,4.333333333333333,2.56,1
6038,0,0,0,8,41,5.125,1.315,2
6086,0,1,0,5,21,4.2,1.31,2
234,0,0,0,13,38,2.923076923076923,2.1838461538461535,5
2525,0,0,0,6,23,3.8333333333333335,2.6633333333333336,1
3391,0,1,0,3,13,4.333333333333333,2.5433333333333334,0
6889,1,1,0,11,60,5.454545454545454,1.5463636363636362,3
4238,0,1,0,6,19,3.1666666666666665,1.1849999999999998,0
5454,0,1,0,7,28,4.0,2.0157142857142856,3
1973,0,1,0,7,33,4.714285714285714,1.762857142857143,1
6062,0,1,0,8,34,4.25,1.03875,5
4768,0,1,0,9,34,3.7777777777777777,1.6944444444444444,2
7047,0,1,0,9,46,5.111111111111111,1.751111111111111,1
5678,0,1,0,11,57,5.181818181818182,1.5845454545454545,5
5668,1,1,1,12,55,4.583333333333333,1.5541666666666665,4
1694,0,1,0,10,50,5.0,1.895,3
3949,0,1,0,5,32,6.4,0.392,1
2805,0,1,0,7,27,3.857142857142857,1.997142857142857,3
2095,0,0,0,4,10,2.5,2.625,0
5294,0,1,0,9,40,4.444444444444445,2.782222222222222,2
21,0,0,0,12,47,3.9166666666666665,2.124166666666667,6
685,0,1,0,10,39,3.9,1.8829999999999998,4
6378,0,0,0,9,30,3.3333333333333335,2.7788888888888885,3
2520,0,0,0,5,26,5.2,1.638,1
3591,0,1,0,7,17,2.4285714285714284,1.9914285714285715,2
7133,0,1,0,10,58,5.8,1.3690000000000002,3
5540,0,1,0,6,33,5.5,1.955,2
6805,0,0,0,6,15,2.5,2.5000000000000004,2
2133,0,1,0,7,35,5.0,1.554285714285714,3
5863,1,0,0,9,51,5.666666666666667,1.1266666666666667,3
1365,0,1,0,14,74,5.285714285714286,1.7735714285714284,6
2034,0,1,0,5,22,4.4,1.3359999999999999,2
4523,0,1,0,5,15,3.0,2.8560000000000003,0
4230,0,0,0,3,15,5.0,0.53,1
3097,0,1,0,5,24,4.8,1.3439999999999999,2
627,0,1,0,7,23,3.2857142857142856,1.7228571428571429,3
6344,0,1,0,6,29,4.833333333333333,1.3299999999999998,2
1808,0,0,0,6,22,3.6666666666666665,1.9866666666666666,3
3551,0,0,0,4,15,3.75,2.14,0
6276,0,1,0,8,30,3.75,1.00375,3
5252,0,1,0,6,24,4.0,1.235,2
3336,0,1,0,5,24,4.8,1.6960000000000002,2
589,0,1,0,5,22,4.4,1.528,2
1212,0,1,0,3,12,4.0,1.9666666666666668,1
1492,0,0,0,4,23,5.75,1.6949999999999998,2
5573,0,1,0,9,45,5.0,2.0966666666666667,4
5953,0,1,0,5,26,5.2,2.012,0
431,0,1,0,9,31,3.4444444444444446,1.5888888888888888,2
2484,0,1,0,4,18,4.5,2.39,1
3966,0,1,0,3,13,4.333333333333333,1.6066666666666667,0
577,0,1,0,7,22,3.142857142857143,2.197142857142857,4
5021,0,1,0,12,56,4.666666666666667,1.3866666666666667,7
4902,0,0,0,6,18,3.0,2.5966666666666667,4
4364,0,1,0,11,54,4.909090909090909,1.0254545454545454,1
4073,0,1,0,7,33,4.714285714285714,2.5300000000000002,1
1113,0,1,0,6,23,3.8333333333333335,1.6916666666666667,2
4803,0,1,0,9,33,3.6666666666666665,1.7722222222222224,5
4519,0,1,0,5,25,5.0,2.178,2
4417,0,1,0,6,18,3.0,2.228333333333333,0
4492,0,1,0,6,18,3.0,1.9133333333333333,2
7031,1,0,0,8,40,5.0,1.94125,2
6785,0,0,0,5,18,3.6,2.4419999999999997,2
13,0,1,0,5,16,3.2,2.018,1
445,2,0,0,10,54,5.4,1.277,3
3249,0,1,0,8,34,4.25,1.95,3
5167,0,0,0,6,33,5.5,2.3316666666666666,1
4721,0,1,0,7,19,2.7142857142857144,1.86,3
6668,1,1,0,19,90,4.7368421052631575,2.1610526315789476,6
2923,0,1,0,9,34,3.7777777777777777,1.451111111111111,5
6468,0,0,0,9,52,5.777777777777778,1.8022222222222222,3
771,0,1,0,7,24,3.4285714285714284,2.3685714285714283,1
531,0,1,0,9,41,4.555555555555555,1.8099999999999998,5
2808,0,1,0,11,40,3.6363636363636362,1.95,4
287,0,1,0,12,49,4.083333333333333,2.329166666666667,4
6335,0,0,0,4,16,4.0,3.115,2
1650,0,1,0,14,54,3.857142857142857,2.0928571428571425,8
5060,0,0,0,5,22,4.4,2.816,3
5287,0,1,0,4,24,6.0,1.5275,1
2169,1,1,0,9,30,3.3333333333333335,2.0477777777777777,4
3085,0,1,0,5,27,5.4,2.302,2
6488,0,1,0,7,35,5.0,1.437142857142857,2
2224,0,1,0,11,64,5.818181818181818,1.3472727272727274,5
628,1,0,0,19,89,4.684210526315789,2.335789473684211,8
7113,0,0,0,7,29,4.142857142857143,1.592857142857143,4
6397,1,0,0,17,74,4.352941176470588,1.6723529411764706,8
3708,0,0,0,8,41,5.125,2.01875,3
7018,0,1,0,5,25,5.0,1.5180000000000002,2
5337,0,1,0,6,21,3.5,2.061666666666667,4
2798,1,1,0,12,38,3.1666666666666665,1.8283333333333334,2
2831,0,1,0,12,40,3.3333333333333335,2.329166666666667,6
6248,0,1,0,12,59,4.916666666666667,1.4275,8
2981,0,1,0,7,27,3.857142857142857,1.0457142857142856,2
5942,0,0,0,8,33,4.125,2.0425,4
420,0,1,0,6,18,3.0,2.796666666666667,2
4350,0,1,0,4,12,3.0,1.8875,2
1638,0,1,0,5,23,4.6,1.6760000000000002,1
3903,0,1,0,10,43,4.3,1.8370000000000002,3
6591,0,1,0,6,26,4.333333333333333,1.6083333333333334,2
5036,0,1,0,5,24,4.8,1.06,3
868,0,1,0,6,23,3.8333333333333335,1.3833333333333335,3
2653,0,1,0,11,54,4.909090909090909,1.1554545454545455,6
3565,0,1,0,3,15,5.0,1.2866666666666666,0
4999,0,0,0,7,35,5.0,1.1457142857142857,1
1154,0,1,0,8,28,3.5,1.6875,1
1959,0,0,0,11,34,3.090909090909091,2.001818181818182,4
5368,0,1,0,7,23,3.2857142857142856,0.9171428571428571,2
3959,0,1,0,5,24,4.8,1.6480000000000001,2
3452,0,3,0,23,100,4.3478260869565215,1.7465217391304346,12
5973,0,1,0,5,15,3.0,1.6460000000000001,0
2794,0,1,0,6,26,4.333333333333333,1.0733333333333333,2
4806,0,1,0,6,14,2.3333333333333335,1.9233333333333338,3
220,0,0,0,4,18,4.5,1.2925,3
2138,0,0,0,9,41,4.555555555555555,2.197777777777778,2
6375,0,1,0,24,75,3.125,2.138333333333333,10
6346,0,1,0,17,83,4.882352941176471,2.0164705882352942,8
854,0,1,0,6,22,3.6666666666666665,1.2133333333333332,3
6440,0,0,0,4,17,4.25,2.33,3
3485,0,1,0,7,27,3.857142857142857,2.051428571428571,1
1928,0,1,0,5,24,4.8,0.392,1
1726,0,0,0,9,30,3.3333333333333335,1.931111111111111,2
2620,0,1,0,5,24,4.8,1.818,3
1441,2,1,0,12,45,3.75,1.865833333333333,4
1035,0,1,0,9,35,3.888888888888889,2.091111111111111,3
3728,1,1,0,7,32,4.571428571428571,1.5857142857142859,1
1216,0,1,0,3,12,4.0,2.0,1
486,0,1,0,4,9,2.25,1.8925,2
6604,0,0,0,4,13,3.25,2.625,0
6299,0,1,0,14,43,3.0714285714285716,2.047857142857143,4
1825,0,1,0,9,40,4.444444444444445,2.1555555555555554,2
2072,0,1,0,7,25,3.5714285714285716,2.212857142857143,2
6104,0,1,0,12,45,3.75,1.96,7
1289,0,0,0,9,31,3.4444444444444446,1.9744444444444444,3
6875,0,0,0,6,26,4.333333333333333,2.025,2
2734,0,1,0,7,28,4.0,1.2914285714285714,3
4970,0,1,0,12,59,4.916666666666667,1.4616666666666667,4
814,0,2,0,10,60,6.0,1.685,4
4175,0,0,0,6,23,3.8333333333333335,1.9949999999999999,2
1319,0,1,0,6,28,4.666666666666667,1.47,1
4595,0,1,0,6,21,3.5,2.716666666666667,1
842,0,1,0,9,37,4.111111111111111,2.676666666666667,2
3762,0,0,0,5,23,4.6,2.2239999999999998,1
5756,0,1,0,17,59,3.4705882352941178,2.332941176470588,7
5349,0,0,0,11,51,4.636363636363637,1.6954545454545453,1
104,0,1,0,5,17,3.4,1.61,2
3045,0,1,0,9,41,4.555555555555555,0.8788888888888889,2
4278,0,1,0,7,35,5.0,2.5042857142857144,1
453,0,1,0,12,60,5.0,1.5025000000000002,7
4102,0,1,0,4,11,2.75,2.14,2
4190,0,0,0,7,27,3.857142857142857,2.7314285714285718,2
4752,0,1,0,8,40,5.0,1.1949999999999998,3
4437,0,1,0,7,26,3.7142857142857144,2.0542857142857143,2
1503,0,0,0,5,22,4.4,1.3940000000000001,3
2418,0,3,0,8,33,4.125,1.5162499999999999,1
6204,0,1,0,4,16,4.0,3.045,0
1403,0,1,0,14,47,3.357142857142857,2.3692857142857138,6
169,0,1,0,4,20,5.0,2.45,1
3826,0,1,0,5,22,4.4,2.072,3
6437,1,1,0,12,43,3.5833333333333335,1.215,7
4384,0,0,0,3,13,4.333333333333333,1.6233333333333333,0
6603,0,1,0,3,19,6.333333333333333,1.4800000000000002,0
1199,0,0,0,9,36,4.0,2.423333333333334,2
4409,0,1,0,8,28,3.5,1.94875,2
1304,1,1,0,25,121,4.84,1.8772,9
5098,0,1,0,10,33,3.3,1.3210000000000002,3
193,0,0,0,7,33,4.714285714285714,1.5928571428571427,2
6702,0,1,0,13,40,3.076923076923077,2.2915384615384613,7
4930,0,1,0,17,78,4.588235294117647,1.7894117647058825,10
4559,0,1,0,5,32,6.4,0.702,2
4935,0,1,0,6,28,4.666666666666667,1.335,2
4367,0,1,0,9,49,5.444444444444445,1.7688888888888887,5
6047,0,1,0,4,12,3.0,1.51,1
5504,0,1,0,6,29,4.833333333333333,0.49333333333333335,0
416,0,1,0,18,88,4.888888888888889,2.337222222222222,7
2555,0,1,0,4,17,4.25,1.2725,1
6566,0,1,0,7,31,4.428571428571429,1.312857142857143,3
4533,0,1,0,11,43,3.909090909090909,1.94,6
5165,0,1,0,5,27,5.4,0.386,1
7138,0,0,0,4,14,3.5,2.9275,2
4493,0,0,0,4,13,3.25,3.3899999999999997,1
4536,0,1,0,8,31,3.875,2.645,3
3552,0,3,0,20,81,4.05,1.3200000000000003,12
5635,0,0,0,7,30,4.285714285714286,1.8114285714285714,3
7120,0,1,0,8,37,4.625,2.4225000000000003,2
6442,0,1,0,6,19,3.1666666666666665,1.5433333333333332,1
1746,0,1,0,11,41,3.727272727272727,2.1527272727272724,5
3327,0,1,0,6,31,5.166666666666667,1.535,3
5752,0,1,0,7,25,3.5714285714285716,1.782857142857143,3
3748,0,1,0,10,48,4.8,1.5070000000000001,3
2775,0,1,0,8,25,3.125,2.47125,4
2223,0,1,0,3,15,5.0,0.6533333333333333,1
4900,0,1,0,5,14,2.8,1.514,2
7124,0,1,0,9,39,4.333333333333333,2.373333333333333,1
6507,0,0,0,4,9,2.25,2.6350000000000002,2
43,1,1,0,7,31,4.428571428571429,1.98,1
3773,3,1,0,32,152,4.75,1.2537500000000001,15
3654,0,1,0,12,40,3.3333333333333335,2.5158333333333336,4
4031,0,1,0,11,41,3.727272727272727,2.1381818181818186,5
4920,0,1,0,6,30,5.0,1.1066666666666667,4
4460,0,1,0,9,41,4.555555555555555,1.8677777777777775,3
1542,0,0,0,7,25,3.5714285714285716,1.3771428571428572,2
885,0,1,0,6,22,3.6666666666666665,1.1466666666666667,2
5071,0,1,0,8,29,3.625,1.4537499999999999,5
781,0,1,0,4,16,4.0,0.3875,1
5805,0,1,0,3,9,3.0,0.53,1
6518,2,1,0,21,121,5.761904761904762,1.7152380952380955,5
2088,0,1,0,4,18,4.5,2.59,1
6840,0,1,0,14,57,4.071428571428571,2.216428571428571,7
7118,0,1,0,9,44,4.888888888888889,1.3044444444444443,2
884,0,1,0,6,17,2.8333333333333335,2.3350000000000004,3
475,0,1,0,9,33,3.6666666666666665,2.457777777777778,3
6326,0,1,0,3,11,3.6666666666666665,1.5166666666666666,0
3539,0,1,0,8,27,3.375,1.8250000000000002,3
5091,0,0,0,12,72,6.0,2.22,5
6410,0,1,0,4,17,4.25,2.0075000000000003,2
7101,0,1,0,5,21,4.2,1.6760000000000002,1
1335,0,0,0,5,18,3.6,1.5739999999999998,1
6345,0,1,0,4,10,2.5,1.8425,2
4670,0,1,0,7,22,3.142857142857143,2.24,3
63,0,1,0,6,20,3.3333333333333335,1.9433333333333334,2
184,0,0,0,6,30,5.0,1.9383333333333332,2
107,0,1,0,7,34,4.857142857142857,1.412857142857143,3
2973,0,1,0,18,80,4.444444444444445,1.9977777777777774,8
4783,0,1,0,14,64,4.571428571428571,1.8828571428571428,7
6623,0,0,0,9,40,4.444444444444445,2.04,4
3675,0,0,0,5,16,3.2,2.586,0
4776,0,1,0,7,28,4.0,1.717142857142857,2
3689,0,1,0,8,34,4.25,1.5,1
4978,0,1,0,8,27,3.375,1.3725,2
1556,0,1,0,8,43,5.375,1.80125,2
568,0,1,0,5,18,3.6,1.9400000000000002,3
250,0,0,0,2,13,6.5,0.0,0
2119,0,1,0,8,32,4.0,1.55625,3
1000,0,1,0,7,37,5.285714285714286,2.3842857142857143,2
3835,0,1,0,3,10,3.3333333333333335,0.53,1
6355,0,1,0,5,20,4.0,0.938,1
5002,0,1,0,5,19,3.8,1.112,1
5687,0,1,0,3,17,5.666666666666667,1.4800000000000002,0
2583,0,1,0,6,23,3.8333333333333335,2.046666666666667,3
7059,0,0,0,7,42,6.0,1.1371428571428572,1
1254,0,1,0,13,53,4.076923076923077,2.4553846153846153,6
2373,0,1,0,5,19,3.8,1.0,0
6028,0,1,0,6,22,3.6666666666666665,1.945,3
2832,0,1,0,6,14,2.3333333333333335,2.018333333333333,4
313,2,1,0,14,67,4.785714285714286,1.31,5
6135,0,1,0,5,21,4.2,1.192,1
6109,0,1,0,3,16,5.333333333333333,0.53,1
4723,0,1,0,6,26,4.333333333333333,0.54,2
137,0,0,0,3,16,5.333333333333333,1.2133333333333332,2
5976,2,1,0,19,90,4.7368421052631575,1.8784210526315788,4
3123,0,1,0,15,69,4.6,1.5986666666666665,8
1689,0,1,0,11,36,3.272727272727273,1.5990909090909091,4
3855,0,1,0,17,58,3.411764705882353,2.183529411764706,3
3364,0,1,0,9,38,4.222222222222222,1.986666666666667,2
498,0,1,0,8,38,4.75,1.8775,2
3226,1,1,0,17,87,5.117647058823529,1.6288235294117648,8
2377,0,1,0,7,31,4.428571428571429,1.9000000000000001,3
4375,0,1,0,7,24,3.4285714285714284,1.5985714285714288,2
4684,0,1,0,7,20,2.857142857142857,1.7414285714285715,1
5676,0,1,0,7,32,4.571428571428571,1.6114285714285717,2
4705,0,1,0,10,33,3.3,2.2489999999999997,6
5965,0,1,0,4,26,6.5,0.49,1
6714,0,1,0,8,45,5.625,1.7474999999999998,3
6543,0,1,0,4,14,3.5,1.6775,1
1990,0,1,0,6,33,5.5,1.2916666666666667,0
5211,0,0,0,15,61,4.066666666666666,2.2013333333333334,3
3170,0,1,0,7,27,3.857142857142857,2.8628571428571425,2
6041,0,0,1,11,52,4.7272727272727275,1.700909090909091,5
6334,1,1,0,6,23,3.8333333333333335,2.3116666666666665,1
5024,0,1,0,4,16,4.0,1.5,1
119,0,1,0,8,47,5.875,2.1925,2
4937,0,0,0,4,23,5.75,1.8475,1
4157,0,1,0,6,28,4.666666666666667,1.655,2
1598,0,1,0,5,20,4.0,1.1880000000000002,2
3196,0,0,0,4,13,3.25,1.6099999999999999,0
4543,0,0,0,5,43,8.6,0.8140000000000001,2
3180,0,0,0,11,45,4.090909090909091,2.187272727272727,6
2975,0,1,0,10,39,3.9,1.593,4
6786,0,1,0,4,15,3.75,0.7625,2
5954,0,1,0,6,29,4.833333333333333,1.5883333333333332,0
6253,0,1,0,8,40,5.0,1.4175,2
3043,0,1,0,9,43,4.777777777777778,1.8099999999999998,4
523,0,0,0,4,16,4.0,3.795,1
3306,0,1,0,4,15,3.75,0.7625,2
4905,0,1,0,8,30,3.75,2.10625,1
1536,0,1,0,11,58,5.2727272727272725,2.890909090909091,4
4617,0,0,0,6,27,4.5,3.3333333333333335,1
6721,0,1,0,7,29,4.142857142857143,1.51,2
3825,0,1,0,7,25,3.5714285714285716,2.0771428571428574,4
5323,0,1,0,9,39,4.333333333333333,1.4377777777777778,4
4469,0,1,0,14,76,5.428571428571429,1.917142857142857,3
694,0,1,0,2,13,6.5,0.0,0
3268,0,1,0,3,10,3.3333333333333335,2.0,1
1334,0,1,0,18,89,4.944444444444445,1.6233333333333333,8
3168,0,1,0,5,19,3.8,2.3979999999999997,2
1472,0,0,0,7,30,4.285714285714286,1.997142857142857,3
6671,0,1,0,6,23,3.8333333333333335,0.755,3
2272,0,1,0,6,21,3.5,1.32,0
809,0,0,0,6,24,4.0,2.4466666666666668,1
2746,0,1,0,18,75,4.166666666666667,1.844444444444444,7
5208,0,1,0,3,9,3.0,2.39,0
3620,0,1,0,4,18,4.5,0.9175,2
3198,0,1,0,6,30,5.0,1.4816666666666667,3
1765,0,1,0,7,25,3.5714285714285716,2.5485714285714285,3
6968,0,0,0,8,33,4.125,1.7337500000000001,2
7095,0,0,0,8,41,5.125,2.6125,3
7123,0,1,0,14,54,3.857142857142857,1.7857142857142858,5
5141,0,2,0,13,52,4.0,1.9484615384615382,6
637,0,1,0,9,39,4.333333333333333,2.2088888888888887,2
3749,1,1,0,7,26,3.7142857142857144,1.2785714285714285,3
4300,0,1,0,6,36,6.0,1.26,4
5260,0,1,0,13,55,4.230769230769231,1.9207692307692308,6
4565,0,0,0,7,34,4.857142857142857,2.224285714285714,2
206,0,1,0,8,40,5.0,2.01,1
3350,0,1,0,5,17,3.4,2.0300000000000002,3
5916,0,1,0,32,120,3.75,2.2590624999999998,17
4209,0,1,0,5,20,4.0,1.8219999999999998,0
4231,0,1,0,6,20,3.3333333333333335,2.3833333333333333,2
1574,0,2,0,6,20,3.3333333333333335,2.316666666666667,2
5538,0,1,0,14,55,3.9285714285714284,2.555714285714285,5
101,0,3,0,9,41,4.555555555555555,1.4255555555555555,4
1025,0,1,0,10,41,4.1,1.326,4
3000,0,0,0,11,46,4.181818181818182,1.9654545454545456,4
844,0,1,0,5,21,4.2,2.348,2
3705,0,1,0,5,22,4.4,2.25,2
3231,0,1,0,7,32,4.571428571428571,1.8642857142857143,2
75,0,1,0,5,13,2.6,1.576,2
258,0,1,0,4,16,4.0,0.49,1
4167,1,1,0,11,42,3.8181818181818183,1.880909090909091,1
1960,0,0,0,7,37,5.285714285714286,2.3214285714285716,3
7035,0,1,0,9,47,5.222222222222222,1.6855555555555553,4
6358,0,0,0,9,44,4.888888888888889,1.2999999999999998,3
428,0,0,0,4,8,2.0,2.88,2
5172,0,1,0,9,42,4.666666666666667,2.821111111111111,3
5137,0,1,0,9,41,4.555555555555555,2.4244444444444446,2
6160,0,1,0,5,17,3.4,2.1260000000000003,2
1465,0,1,0,4,16,4.0,2.5725,1
447,1,1,0,22,93,4.2272727272727275,1.8363636363636362,11
376,0,1,0,7,39,5.571428571428571,0.35000000000000003,1
6310,0,1,0,5,24,4.8,2.446,0
2370,0,1,1,19,69,3.6315789473684212,1.9152631578947372,6
1751,0,1,0,4,40,10.0,1.2425,0
2851,0,1,0,5,22,4.4,0.9279999999999999,0
2294,0,1,0,4,16,4.0,1.4825,1
1372,0,1,0,10,38,3.8,2.3899999999999997,2
6556,0,0,0,10,36,3.6,2.3200000000000003,4
1388,0,1,0,7,30,4.285714285714286,1.5757142857142856,3
6791,0,1,0,5,12,2.4,2.0100000000000002,2
5194,0,1,0,9,34,3.7777777777777777,2.126666666666667,4
5339,0,1,0,6,18,3.0,2.24,3
3301,0,1,0,5,29,5.8,0.954,1
4833,0,0,0,6,24,4.0,2.753333333333334,3
611,0,0,0,3,21,7.0,1.9100000000000001,1
5696,0,1,0,5,23,4.6,1.686,2
225,0,1,0,4,12,3.0,1.51,1
6443,0,1,0,5,26,5.2,1.848,1
1623,0,1,0,6,27,4.5,2.2816666666666667,2
2557,0,1,0,5,22,4.4,2.5460000000000003,2
5783,0,1,0,6,23,3.8333333333333335,2.226666666666667,3
3083,0,1,0,5,21,4.2,1.8079999999999998,1
3159,0,1,0,4,12,3.0,1.5474999999999999,1
